family,genus,in_sa,order,species
Columbidae,Ducula,False,COLUMBIFORMES,finschii
Columbidae,Ducula,False,COLUMBIFORMES,chalconota
Columbidae,Ducula,False,COLUMBIFORMES,pistrinaria
Columbidae,Ducula,False,COLUMBIFORMES,rosacea
Columbidae,Ducula,False,COLUMBIFORMES,whartoni
Columbidae,Ducula,False,COLUMBIFORMES,pickeringii
Columbidae,Ducula,False,COLUMBIFORMES,latrans
Columbidae,Ducula,False,COLUMBIFORMES,brenchleyi
Columbidae,Ducula,False,COLUMBIFORMES,bakeri
Columbidae,Ducula,False,COLUMBIFORMES,goliath
Columbidae,Ducula,False,COLUMBIFORMES,pinon
Columbidae,Ducula,False,COLUMBIFORMES,melanochroa
Columbidae,Ducula,False,COLUMBIFORMES,mullerii
Columbidae,Ducula,False,COLUMBIFORMES,zoeae
Columbidae,Ducula,False,COLUMBIFORMES,badia
Columbidae,Ducula,False,COLUMBIFORMES,lacernulata
Columbidae,Ducula,False,COLUMBIFORMES,cineracea
Columbidae,Ducula,False,COLUMBIFORMES,bicolor
Columbidae,Ducula,False,COLUMBIFORMES,luctuosa
Columbidae,Ducula,False,COLUMBIFORMES,spilorrhoa
Columbidae,Ducula,False,COLUMBIFORMES,subflavescens
Columbidae,Lopholaimus,False,COLUMBIFORMES,antarcticus
Columbidae,Hemiphaga,False,COLUMBIFORMES,novaeseelandiae
Columbidae,Hemiphaga,False,COLUMBIFORMES,chathamensis
Columbidae,Cryptophaps,False,COLUMBIFORMES,poecilorrhoa
Columbidae,Gymnophaps,False,COLUMBIFORMES,albertisii
Columbidae,Gymnophaps,False,COLUMBIFORMES,mada
Columbidae,Gymnophaps,False,COLUMBIFORMES,stalkeri
Columbidae,Gymnophaps,False,COLUMBIFORMES,solomonensis
Sarothruridae,Mentocrex,False,GRUIFORMES,kioloides
Sarothruridae,Mentocrex,False,GRUIFORMES,beankaensis
Sarothruridae,Sarothrura,False,GRUIFORMES,pulchra
Sarothruridae,Sarothrura,False,GRUIFORMES,elegans
Sarothruridae,Sarothrura,False,GRUIFORMES,rufa
Sarothruridae,Sarothrura,False,GRUIFORMES,lugens
Sarothruridae,Sarothrura,False,GRUIFORMES,boehmi
Sarothruridae,Sarothrura,False,GRUIFORMES,affinis
Sarothruridae,Sarothrura,False,GRUIFORMES,insularis
Sarothruridae,Sarothrura,False,GRUIFORMES,ayresi
Sarothruridae,Sarothrura,False,GRUIFORMES,watersi
Heliornithidae,Podica,False,GRUIFORMES,senegalensis
Heliornithidae,Heliopais,False,GRUIFORMES,personatus
Heliornithidae,Heliornis,True,GRUIFORMES,fulica
Rallidae,Himantornis,False,GRUIFORMES,haematopus
Rallidae,Canirallus,False,GRUIFORMES,oculeus
Rallidae,Coturnicops,False,GRUIFORMES,exquisitus
Rallidae,Coturnicops,False,GRUIFORMES,noveboracensis
Rallidae,Coturnicops,True,GRUIFORMES,notatus
Rallidae,Micropygia,True,GRUIFORMES,schomburgkii
Rallidae,Rallicula,False,GRUIFORMES,rubra
Rallidae,Rallicula,False,GRUIFORMES,leucospila
Rallidae,Rallicula,False,GRUIFORMES,forbesi
Rallidae,Rallicula,False,GRUIFORMES,mayri
Rallidae,Rallina,False,GRUIFORMES,tricolor
Rallidae,Rallina,False,GRUIFORMES,canningi
Rallidae,Rallina,False,GRUIFORMES,fasciata
Rallidae,Rallina,False,GRUIFORMES,eurizonoides
Rallidae,Anurolimnas,True,GRUIFORMES,castaneiceps
Rallidae,Laterallus,True,GRUIFORMES,viridis
Rallidae,Laterallus,True,GRUIFORMES,fasciatus
Rallidae,Laterallus,True,GRUIFORMES,melanophaius
Rallidae,Laterallus,True,GRUIFORMES,levraudi
Rallidae,Laterallus,False,GRUIFORMES,ruber
Rallidae,Laterallus,True,GRUIFORMES,albigularis
Rallidae,Laterallus,True,GRUIFORMES,exilis
Rallidae,Laterallus,True,GRUIFORMES,jamaicensis
Rallidae,Laterallus,True,GRUIFORMES,spilonota
Rallidae,Laterallus,True,GRUIFORMES,leucopyrrhus
Rallidae,Laterallus,True,GRUIFORMES,xenopterus
Rallidae,Nesoclopeus,False,GRUIFORMES,poecilopterus
Rallidae,Nesoclopeus,False,GRUIFORMES,woodfordi
Rallidae,Gallirallus,False,GRUIFORMES,australis
Rallidae,Gallirallus,False,GRUIFORMES,calayanensis
Rallidae,Gallirallus,False,GRUIFORMES,lafresnayanus
Rallidae,Gallirallus,False,GRUIFORMES,sylvestris
Rallidae,Gallirallus,False,GRUIFORMES,okinawae
Rallidae,Gallirallus,False,GRUIFORMES,torquatus
Rallidae,Gallirallus,False,GRUIFORMES,insignis
Rallidae,Gallirallus,False,GRUIFORMES,pacificus
Rallidae,Gallirallus,False,GRUIFORMES,philippensis
Rallidae,Gallirallus,False,GRUIFORMES,owstoni
Rallidae,Gallirallus,False,GRUIFORMES,wakensis
Rallidae,Gallirallus,False,GRUIFORMES,rovianae
Rallidae,Gallirallus,False,GRUIFORMES,dieffenbachii
Rallidae,Gallirallus,False,GRUIFORMES,modestus
Rallidae,Gallirallus,False,GRUIFORMES,striatus
Rallidae,Diaphorapteryx,False,GRUIFORMES,hawkinsi
Rallidae,Rallus,True,GRUIFORMES,longirostris
Rallidae,Rallus,False,GRUIFORMES,crepitans
Rallidae,Rallus,False,GRUIFORMES,obsoletus
Rallidae,Rallus,False,GRUIFORMES,elegans
Rallidae,Rallus,False,GRUIFORMES,tenuirostris
Rallidae,Rallus,True,GRUIFORMES,wetmorei
Rallidae,Rallus,False,GRUIFORMES,limicola
Rallidae,Rallus,True,GRUIFORMES,aequatorialis
Rallidae,Rallus,True,GRUIFORMES,semiplumbeus
Rallidae,Rallus,True,GRUIFORMES,antarcticus
Rallidae,Rallus,False,GRUIFORMES,aquaticus
Rallidae,Rallus,False,GRUIFORMES,indicus
Rallidae,Rallus,False,GRUIFORMES,caerulescens
Rallidae,Rallus,False,GRUIFORMES,madagascariensis
Rallidae,Lewinia,False,GRUIFORMES,mirifica
Rallidae,Lewinia,False,GRUIFORMES,pectoralis
Rallidae,Lewinia,False,GRUIFORMES,muelleri
Rallidae,Dryolimnas,False,GRUIFORMES,cuvieri
Rallidae,Dryolimnas,False,GRUIFORMES,augusti
Rallidae,Aphanapteryx,False,GRUIFORMES,bonasia
Rallidae,Erythromachus,False,GRUIFORMES,leguati
Rallidae,Crex,False,GRUIFORMES,egregia
Rallidae,Crex,False,GRUIFORMES,crex
Rallidae,Rougetius,False,GRUIFORMES,rougetii
Rallidae,Aramidopsis,False,GRUIFORMES,plateni
Rallidae,Mundia,False,GRUIFORMES,elpenor
Rallidae,Aphanocrex,False,GRUIFORMES,podarces
Rallidae,Atlantisia,False,GRUIFORMES,rogersi
Rallidae,Aramides,True,GRUIFORMES,mangle
Rallidae,Aramides,True,GRUIFORMES,axillaris
Rallidae,Aramides,True,GRUIFORMES,cajaneus
Rallidae,Aramides,False,GRUIFORMES,albiventris
Rallidae,Aramides,True,GRUIFORMES,wolfi
Rallidae,Aramides,True,GRUIFORMES,ypecaha
Rallidae,Aramides,True,GRUIFORMES,saracura
Rallidae,Aramides,True,GRUIFORMES,calopterus
Rallidae,Amaurolimnas,True,GRUIFORMES,concolor
Rallidae,Gymnocrex,False,GRUIFORMES,rosenbergii
Rallidae,Gymnocrex,False,GRUIFORMES,talaudensis
Rallidae,Gymnocrex,False,GRUIFORMES,plumbeiventris
Rallidae,Amaurornis,False,GRUIFORMES,akool
Rallidae,Amaurornis,False,GRUIFORMES,isabellina
Rallidae,Amaurornis,False,GRUIFORMES,olivacea
Rallidae,Amaurornis,False,GRUIFORMES,moluccana
Rallidae,Amaurornis,False,GRUIFORMES,magnirostris
Rallidae,Amaurornis,False,GRUIFORMES,phoenicurus
Rallidae,Amaurornis,False,GRUIFORMES,flavirostra
Rallidae,Amaurornis,False,GRUIFORMES,olivieri
Rallidae,Porzana,False,GRUIFORMES,astrictocarpus
Rallidae,Porzana,False,GRUIFORMES,bicolor
Rallidae,Porzana,False,GRUIFORMES,parva
Rallidae,Porzana,False,GRUIFORMES,pusilla
Rallidae,Porzana,False,GRUIFORMES,porzana
Rallidae,Porzana,False,GRUIFORMES,fluminea
Rallidae,Porzana,False,GRUIFORMES,carolina
Rallidae,Porzana,True,GRUIFORMES,spiloptera
Rallidae,Porzana,True,GRUIFORMES,albicollis
Rallidae,Porzana,False,GRUIFORMES,fusca
Rallidae,Porzana,False,GRUIFORMES,paykullii
Rallidae,Porzana,False,GRUIFORMES,tabuensis
Rallidae,Porzana,False,GRUIFORMES,nigra
Rallidae,Porzana,False,GRUIFORMES,monasa
Rallidae,Porzana,False,GRUIFORMES,atra
Rallidae,Porzana,False,GRUIFORMES,sandwichensis
Rallidae,Porzana,False,GRUIFORMES,palmeri
Rallidae,Porzana,True,GRUIFORMES,flaviventer
Rallidae,Porzana,False,GRUIFORMES,cinerea
Rallidae,Aenigmatolimnas,False,GRUIFORMES,marginalis
Rallidae,Cyanolimnas,False,GRUIFORMES,cerverai
Rallidae,Neocrex,True,GRUIFORMES,colombiana
Rallidae,Neocrex,True,GRUIFORMES,erythrops
Rallidae,Pardirallus,True,GRUIFORMES,maculatus
Rallidae,Pardirallus,True,GRUIFORMES,nigricans
Rallidae,Pardirallus,True,GRUIFORMES,sanguinolentus
Rallidae,Eulabeornis,False,GRUIFORMES,castaneoventris
Rallidae,Habroptila,False,GRUIFORMES,wallacii
Rallidae,Megacrex,False,GRUIFORMES,inepta
Rallidae,Gallicrex,False,GRUIFORMES,cinerea
Rallidae,Porphyrio,False,GRUIFORMES,porphyrio
Rallidae,Porphyrio,False,GRUIFORMES,madagascariensis
Rallidae,Porphyrio,False,GRUIFORMES,poliocephalus
Rallidae,Porphyrio,False,GRUIFORMES,indicus
Rallidae,Porphyrio,False,GRUIFORMES,pulverulentus
Rallidae,Porphyrio,False,GRUIFORMES,melanotus
Rallidae,Porphyrio,False,GRUIFORMES,albus
Rallidae,Porphyrio,False,GRUIFORMES,mantelli
Rallidae,Porphyrio,False,GRUIFORMES,hochstetteri
Rallidae,Porphyrio,False,GRUIFORMES,alleni
Rallidae,Porphyrio,True,GRUIFORMES,martinica
Rallidae,Porphyrio,True,GRUIFORMES,flavirostris
Rallidae,Gallinula,False,GRUIFORMES,pacifica
Rallidae,Gallinula,False,GRUIFORMES,silvestris
Rallidae,Gallinula,False,GRUIFORMES,nesiotis
Rallidae,Gallinula,False,GRUIFORMES,comeri
Rallidae,Gallinula,False,GRUIFORMES,chloropus
Rallidae,Gallinula,True,GRUIFORMES,galeata
Rallidae,Gallinula,False,GRUIFORMES,tenebrosa
Rallidae,Paragallinula,False,GRUIFORMES,angulata
Rallidae,Porphyriops,True,GRUIFORMES,melanops
Rallidae,Tribonyx,False,GRUIFORMES,ventralis
Rallidae,Tribonyx,False,GRUIFORMES,mortierii
Rallidae,Fulica,False,GRUIFORMES,cristata
Rallidae,Fulica,False,GRUIFORMES,newtonii
Rallidae,Fulica,False,GRUIFORMES,atra
Rallidae,Fulica,False,GRUIFORMES,alai
Rallidae,Fulica,True,GRUIFORMES,americana
Rallidae,Fulica,True,GRUIFORMES,leucoptera
Rallidae,Fulica,True,GRUIFORMES,ardesiaca
Rallidae,Fulica,True,GRUIFORMES,armillata
Rallidae,Fulica,True,GRUIFORMES,rufifrons
Rallidae,Fulica,True,GRUIFORMES,gigantea
Rallidae,Fulica,True,GRUIFORMES,cornuta
Psophiidae,Psophia,True,GRUIFORMES,crepitans
Psophiidae,Psophia,True,GRUIFORMES,leucoptera
Psophiidae,Psophia,True,GRUIFORMES,viridis
Gruidae,Balearica,False,GRUIFORMES,regulorum
Gruidae,Balearica,False,GRUIFORMES,pavonina
Gruidae,Leucogeranus,False,GRUIFORMES,leucogeranus
Gruidae,Antigone,False,GRUIFORMES,canadensis
Gruidae,Antigone,False,GRUIFORMES,vipio
Gruidae,Antigone,False,GRUIFORMES,antigone
Gruidae,Antigone,False,GRUIFORMES,rubicunda
Gruidae,Grus,False,GRUIFORMES,carunculata
Gruidae,Grus,False,GRUIFORMES,paradisea
Gruidae,Grus,False,GRUIFORMES,virgo
Gruidae,Grus,False,GRUIFORMES,japonensis
Gruidae,Grus,True,GRUIFORMES,americana
Gruidae,Grus,False,GRUIFORMES,grus
Gruidae,Grus,False,GRUIFORMES,monacha
Gruidae,Grus,False,GRUIFORMES,nigricollis
Aramidae,Aramus,True,GRUIFORMES,guarauna
Podicipedidae,Tachybaptus,False,PODICIPEDIFORMES,rufolavatus
Podicipedidae,Tachybaptus,False,PODICIPEDIFORMES,ruficollis
Podicipedidae,Tachybaptus,False,PODICIPEDIFORMES,tricolor
Podicipedidae,Tachybaptus,False,PODICIPEDIFORMES,novaehollandiae
Podicipedidae,Tachybaptus,False,PODICIPEDIFORMES,pelzelnii
Podicipedidae,Tachybaptus,True,PODICIPEDIFORMES,dominicus
Podicipedidae,Podilymbus,True,PODICIPEDIFORMES,podiceps
Podicipedidae,Podilymbus,False,PODICIPEDIFORMES,gigas
Podicipedidae,Rollandia,True,PODICIPEDIFORMES,rolland
Podicipedidae,Rollandia,True,PODICIPEDIFORMES,microptera
Podicipedidae,Poliocephalus,False,PODICIPEDIFORMES,poliocephalus
Podicipedidae,Poliocephalus,False,PODICIPEDIFORMES,rufopectus
Podicipedidae,Podiceps,True,PODICIPEDIFORMES,major
Podicipedidae,Podiceps,False,PODICIPEDIFORMES,grisegena
Podicipedidae,Podiceps,False,PODICIPEDIFORMES,cristatus
Podicipedidae,Podiceps,False,PODICIPEDIFORMES,auritus
Podicipedidae,Podiceps,False,PODICIPEDIFORMES,nigricollis
Podicipedidae,Podiceps,True,PODICIPEDIFORMES,andinus
Podicipedidae,Podiceps,True,PODICIPEDIFORMES,occipitalis
Podicipedidae,Podiceps,True,PODICIPEDIFORMES,taczanowskii
Podicipedidae,Podiceps,True,PODICIPEDIFORMES,gallardoi
Podicipedidae,Aechmophorus,False,PODICIPEDIFORMES,occidentalis
Podicipedidae,Aechmophorus,False,PODICIPEDIFORMES,clarkii
Phoenicopteridae,Phoenicopterus,False,PHOENICOPTERIFORMES,roseus
Phoenicopteridae,Phoenicopterus,True,PHOENICOPTERIFORMES,ruber
Phoenicopteridae,Phoenicopterus,True,PHOENICOPTERIFORMES,chilensis
Phoenicopteridae,Phoeniconaias,False,PHOENICOPTERIFORMES,minor
Phoenicopteridae,Phoenicoparrus,True,PHOENICOPTERIFORMES,andinus
Phoenicopteridae,Phoenicoparrus,True,PHOENICOPTERIFORMES,jamesi
Turnicidae,Turnix,False,CHARADRIIFORMES,sylvaticus
Turnicidae,Turnix,False,CHARADRIIFORMES,maculosus
Turnicidae,Turnix,False,CHARADRIIFORMES,hottentottus
Turnicidae,Turnix,False,CHARADRIIFORMES,nanus
Turnicidae,Turnix,False,CHARADRIIFORMES,tanki
Turnicidae,Turnix,False,CHARADRIIFORMES,ocellatus
Turnicidae,Turnix,False,CHARADRIIFORMES,suscitator
Turnicidae,Turnix,False,CHARADRIIFORMES,nigricollis
Turnicidae,Turnix,False,CHARADRIIFORMES,melanogaster
Turnicidae,Turnix,False,CHARADRIIFORMES,castanotus
Turnicidae,Turnix,False,CHARADRIIFORMES,olivii
Turnicidae,Turnix,False,CHARADRIIFORMES,varius
Turnicidae,Turnix,False,CHARADRIIFORMES,worcesteri
Turnicidae,Turnix,False,CHARADRIIFORMES,everetti
Turnicidae,Turnix,False,CHARADRIIFORMES,pyrrhothorax
Turnicidae,Turnix,False,CHARADRIIFORMES,velox
Turnicidae,Ortyxelos,False,CHARADRIIFORMES,meiffrenii
Burhinidae,Burhinus,False,CHARADRIIFORMES,oedicnemus
Burhinidae,Burhinus,False,CHARADRIIFORMES,indicus
Burhinidae,Burhinus,False,CHARADRIIFORMES,senegalensis
Burhinidae,Burhinus,False,CHARADRIIFORMES,vermiculatus
Burhinidae,Burhinus,False,CHARADRIIFORMES,capensis
Burhinidae,Burhinus,True,CHARADRIIFORMES,bistriatus
Burhinidae,Burhinus,True,CHARADRIIFORMES,superciliaris
Burhinidae,Burhinus,False,CHARADRIIFORMES,grallarius
Burhinidae,Esacus,False,CHARADRIIFORMES,recurvirostris
Burhinidae,Esacus,False,CHARADRIIFORMES,magnirostris
Chionidae,Chionis,False,CHARADRIIFORMES,albus
Chionidae,Chionis,False,CHARADRIIFORMES,minor
Pluvianellidae,Pluvianellus,True,CHARADRIIFORMES,socialis
Haematopodidae,Haematopus,True,CHARADRIIFORMES,leucopodus
Haematopodidae,Haematopus,True,CHARADRIIFORMES,ater
Haematopodidae,Haematopus,False,CHARADRIIFORMES,bachmani
Haematopodidae,Haematopus,True,CHARADRIIFORMES,palliatus
Haematopodidae,Haematopus,False,CHARADRIIFORMES,meadewaldoi
Haematopodidae,Haematopus,False,CHARADRIIFORMES,moquini
Haematopodidae,Haematopus,False,CHARADRIIFORMES,ostralegus
Haematopodidae,Haematopus,False,CHARADRIIFORMES,finschi
Haematopodidae,Haematopus,False,CHARADRIIFORMES,longirostris
Haematopodidae,Haematopus,False,CHARADRIIFORMES,unicolor
Haematopodidae,Haematopus,False,CHARADRIIFORMES,chathamensis
Haematopodidae,Haematopus,False,CHARADRIIFORMES,fuliginosus
Dromadidae,Dromas,False,CHARADRIIFORMES,ardeola
Ibidorhynchidae,Ibidorhyncha,False,CHARADRIIFORMES,struthersii
Recurvirostridae,Himantopus,False,CHARADRIIFORMES,himantopus
Recurvirostridae,Himantopus,False,CHARADRIIFORMES,leucocephalus
Recurvirostridae,Himantopus,True,CHARADRIIFORMES,mexicanus
Recurvirostridae,Himantopus,True,CHARADRIIFORMES,melanurus
Recurvirostridae,Himantopus,False,CHARADRIIFORMES,novaezelandiae
Recurvirostridae,Cladorhynchus,False,CHARADRIIFORMES,leucocephalus
Recurvirostridae,Recurvirostra,False,CHARADRIIFORMES,avosetta
Recurvirostridae,Recurvirostra,True,CHARADRIIFORMES,americana
Recurvirostridae,Recurvirostra,False,CHARADRIIFORMES,novaehollandiae
Recurvirostridae,Recurvirostra,True,CHARADRIIFORMES,andina
Charadriidae,Vanellus,False,CHARADRIIFORMES,vanellus
Charadriidae,Vanellus,False,CHARADRIIFORMES,crassirostris
Charadriidae,Vanellus,False,CHARADRIIFORMES,armatus
Charadriidae,Vanellus,False,CHARADRIIFORMES,spinosus
Charadriidae,Vanellus,False,CHARADRIIFORMES,duvaucelii
Charadriidae,Vanellus,False,CHARADRIIFORMES,tectus
Charadriidae,Vanellus,False,CHARADRIIFORMES,malabaricus
Charadriidae,Vanellus,False,CHARADRIIFORMES,albiceps
Charadriidae,Vanellus,False,CHARADRIIFORMES,lugubris
Charadriidae,Vanellus,False,CHARADRIIFORMES,melanopterus
